y_train_real,y_train_pred
19.1,15.916246923100017
14.93,14.10311207092036
14.7,16.182778101623672
1.8,6.062240282700018
7.22,13.878946940413591
18.13,14.33600190441866
17.3,12.783975630916737
15.2,11.006200378813048
13.85,14.424218434275264
12.27,15.346371926008118
20.77,18.17257644576455
1.32,9.784120857802176
14.94,13.578231168188074
14.42,14.224851465715453
2.51,3.620333886488389
16.4,11.710203137966486
10.34,9.420054732869032
12.3,9.052254477827121
6.0,5.307109440093434
14.5,13.563541007022792
14.06,15.846996978620538
6.5,10.149532029622707
13.08,9.810422155227712
16.17,11.634201995845386
6.48,4.88788156403744
13.51,10.694271174852949
14.4,11.192178910893201
11.2,11.512922190166705
13.39,9.269000069156029
6.1,9.440395518443488
16.83,11.562912735861193
6.79,6.568788080162237
16.13,10.499411243493853
14.02,12.008065736346529
9.62,13.459568681066754
17.9,16.413259573419964
1.7,10.291296490150215
11.0,10.501459246646492
8.2,10.679312320419935
4.14,7.957382892371374
16.0,13.94677282257488
12.7,14.781309814533667
14.38,13.375440516072109
11.8,10.469003410987527
17.21,12.594085662954438
2.71,3.2515023903832105
15.59,13.916366799360791
18.5,15.262224872005776
11.72,11.297855767941737
15.8,15.639405414354655
18.9,13.846837637789196
9.04,9.23014625244155
12.13,12.006350251372455
19.27,14.506641078738703
0.484,7.370073998623168
11.7,13.906009349511184
1.0,9.204551769304956
10.88,10.166432190654831
11.74,10.616669758685038
10.89,11.798250124248327
12.61,12.00199218599734
19.67,16.914234011252432
14.0,12.012729800053698
13.7,13.288020092539305
14.16,11.909076592243325
6.64,10.533901664419407
14.38,12.693652488167174
15.15,16.264655082501523
16.92,15.082388188165742
20.15,17.842281185650023
16.38,16.201580566723536
15.04,14.865711943799436
21.48,18.433267838361257
5.58,10.355627708760338
11.9,11.802126546678442
17.38,15.827818953679017
16.18,15.208806128041775
10.82,11.709544806374373
8.11,8.140985578081256
17.16,12.719539623100745
12.3,12.610230048100362
17.1,15.303321920629458
7.54,10.92402127356391
14.69,12.833411561993248
14.25,13.859005725577074
8.76,9.331920969852183
13.22,12.199828576427805
0.34,11.511397735939031
16.5,12.39664531121198
19.8,17.63527868590973
13.8,15.550731744202135
14.82,10.885328552437146
2.75,4.9669385349019235
17.8,15.391748954404648
21.06,11.65568866348443
12.23,12.58071738734333
11.2,14.068882889746094
17.1,16.858320183982432
8.1,11.678069049874916
19.27,17.14672399150934
5.2,10.25322616389509
14.6,11.295289337554241
6.43,10.211371079506282
7.14,5.627653069114309
4.7,12.441623699098384
1.87,6.311381062103005
7.02,10.251052381896397
12.4,9.70252211782965
18.77,16.927997542588976
4.42,10.517523314649884
9.59,10.964062989268436
12.0,13.674649366566943
8.7,11.205769924633735
18.85,12.211974014719933
20.7,18.293216141875213
5.81,8.57051417120919
11.66,11.905858928146188
3.5,10.100808458497212
11.87,11.61226501611802
17.4,14.306031577668506
16.0,13.805786490005737
8.4,11.446861156230918
14.9,14.873000607588907
15.7,14.965998227955426
12.77,15.755466176691321
21.01,16.63634197396976
12.4,14.726700730093704
9.73,10.152586991730479
15.0,15.970497464549315
5.8,10.801822135930696
14.03,12.615256131648586
6.66,13.639916364953253
10.7,9.441883966988463
19.7,17.532775577115864
13.62,15.016699280027979
19.7,17.74743724317918
15.02,15.769867852923069
10.68,10.214534901748477
12.16,15.795381945761577
11.71,12.513979136965656
0.46,2.6846405030348564
14.94,12.524753459384005
13.3,9.392583059167347
15.91,13.81450800842242
7.98,8.567141842156037
19.77,18.271174285334574
14.6,14.794889109419351
15.4,12.378201972006465
12.6,16.216922246935283
20.14,16.672782981800637
10.8,10.020900037958864
15.76,11.454307341460279
19.7,16.284137164282605
3.29,10.191550965710581
18.24,17.41333691248206
15.9,11.97633062971972
11.8,11.171051545303461
5.9,10.758310187613803
16.5,15.643184515334191
20.3,17.189981425092327
6.25,10.459820541177136
18.88,13.818776286942883
7.3,11.875157018135827
1.57,10.291503911042618
13.52,13.583234174851185
15.25,13.894394713584335
12.1,13.156596959250209
17.09,11.733592404536092
12.96,16.417014789795225
13.11,11.419307498611685
1.02,7.772331730428231
15.78,12.563211898170694
14.2,11.912477813543582
17.1,16.145604023028827
11.82,9.687975862535975
12.7,7.697921765997858
9.93,9.279932923713666
13.4,13.267127333856921
11.9,11.919795400137007
15.8,16.148220611586428
15.61,13.448008289438395
8.78,14.638146273158144
16.61,12.4893940422088
11.42,11.394082123814153
13.3,10.621465613397564
0.26,5.092144017297371
0.18,8.966045619643962
19.1,15.547040629115694
4.98,4.911762425534604
14.0,11.777037076491833
17.1,16.03308706270045
15.27,10.024144774818973
14.1,14.896428123745437
9.6,11.38575110767123
20.7,16.113445685205157
17.16,15.923052155384255
13.56,15.455239246173617
15.83,15.430992729227304
7.03,12.614384618999797
14.67,12.771874253101826
14.76,15.293452857785393
19.6,18.28770642192791
6.6,9.712547239978502
16.31,14.907031212517492
7.7,9.298451386818915
10.47,10.54565247961246
14.0,12.143931320641936
0.85,8.432831925948507
16.3,16.338081864433608
7.0,9.186345312136915
