y_train_real,y_train_pred
19.1,19.100000000115156
14.93,14.148571428570573
14.7,14.700000000012878
1.8,3.461538461542332
7.22,8.430000000001677
18.13,18.129810450513876
17.3,17.2999999999981
15.2,15.199999999970517
13.85,12.279999999999973
12.27,14.254999999999098
20.77,20.39142857142496
1.32,1.685000000004656
14.94,14.939999999999753
14.42,14.41999999999595
2.51,2.395000000004342
16.4,16.400000000003402
10.34,10.340000000003268
12.3,12.299999999994322
6.0,5.999999999991805
14.5,14.500000000004158
14.06,14.060000000000999
6.5,8.833333333334828
13.08,13.599999999999389
16.17,16.204999999998236
6.48,6.42700000000256
13.51,13.509999999999929
14.4,13.984999999999218
11.2,11.200000000001106
13.39,13.389999999892826
6.1,6.3350000000026
16.83,15.91999999999836
6.79,6.78999999999861
16.13,6.908571428573776
14.02,13.634999999999371
9.62,9.620000000003058
17.9,19.149999999996933
1.7,1.7000000000852347
11.0,11.00000000000371
8.2,8.200000000002426
4.14,4.140000000004151
16.0,16.449999999998123
12.7,13.549999999999411
14.38,14.380000000021926
11.8,12.899999999999698
17.21,17.749999999997552
2.71,3.7225000000037554
15.59,15.589999999998662
18.5,18.500000000000696
11.72,11.52500000000031
15.8,16.89999999999793
18.9,19.099999999996957
9.04,8.523333333334966
12.13,11.17500000000046
19.27,18.15333333333071
0.484,0.4839999999562557
11.7,11.699999999996667
1.0,4.950000000003213
10.88,12.722499999999776
11.74,12.974999999999666
10.89,12.26499999999998
12.61,12.609999999999864
19.67,19.511999999996775
14.0,11.775000000000194
13.7,13.700000000000944
14.16,14.159999999996462
6.64,6.83000000000238
14.38,13.362857142856637
15.15,15.149999999993671
16.92,16.911999999997924
20.15,19.174374999996925
16.38,16.539999999998088
15.04,15.889999999998377
21.48,19.6849999999967
5.58,5.5799999999933565
11.9,11.900000000000148
17.38,18.739999999997117
16.18,15.289999999998642
10.82,8.360000000001705
8.11,8.98000000000143
17.16,17.146666666664487
12.3,12.299999999973855
17.1,17.100000000606205
7.54,7.250000000002196
14.69,14.6899999999957
14.25,12.48999999999988
8.76,8.760000032178061
13.22,11.501428571428889
0.34,0.34000000001022573
16.5,13.999999999999211
19.8,19.799999999978752
13.8,15.624545454543949
14.82,14.820000000009887
2.75,3.6557142857180707
17.8,17.899999999997487
21.06,21.060000000001498
12.23,12.229999999988618
11.2,11.780000000000195
17.1,17.09999999999868
8.1,6.3950000000025735
19.27,19.32124999999686
5.2,6.625000000002473
14.6,14.600000000002213
6.43,10.256666666667535
7.14,6.848333333335706
4.7,11.95000000000012
1.87,3.9980952380988715
7.02,9.39500000000125
12.4,12.40000000000375
18.77,18.769999999997122
4.42,4.420000000003644
9.59,9.589999999997048
12.0,12.266666666666644
8.7,9.963333333334331
18.85,18.849999999993567
20.7,20.549999999996317
5.81,5.810000001965981
11.66,14.303333333332413
3.5,3.5000000000545146
11.87,11.870000000004998
17.4,17.399999998309465
16.0,15.933333333331692
8.4,9.633333333334477
14.9,14.900000005214087
15.7,15.699999999999832
12.77,12.744999999999767
21.01,20.56499999999631
12.4,12.400000000000738
9.73,7.820000000001944
15.0,18.128571428568815
5.8,5.800000000009246
14.03,13.884999999999259
6.66,7.606666666668705
10.7,6.863636363638731
19.7,19.699999999984026
13.62,14.026666666665868
19.7,19.189999999996914
15.02,14.807777777776634
10.68,10.67999999999785
12.16,12.96499999999967
11.71,11.255000000000424
0.46,0.46000000000438457
14.94,14.939999999998854
13.3,12.599999999999833
15.91,16.16499999999826
7.98,7.412500000002124
19.77,19.769999999996788
14.6,14.965490196077218
15.4,12.749999999999764
12.6,12.599999999971095
20.14,20.029999999996548
10.8,11.200000000000449
15.76,15.76000000000506
19.7,19.69999999999708
3.29,3.2900000000039467
18.24,17.89499999999749
15.9,14.18277777777691
11.8,11.800000000001319
5.9,3.966666666670314
16.5,16.85499999999795
20.3,20.30000000006639
6.25,6.250000000019145
18.88,17.93999999999747
7.3,9.245000000001315
1.57,9.728181818182918
13.52,14.799999999998857
15.25,15.249999999999252
12.1,12.10000000005769
17.09,17.119999999997834
12.96,13.024999999999645
13.11,15.169999999998698
1.02,1.020000000000225
15.78,15.779999999995692
14.2,14.199999999995331
17.1,17.50999999999766
11.82,11.736875000000214
12.7,12.700000000003977
9.93,9.92999999985491
13.4,14.499999999998993
11.9,11.900000000001347
15.8,16.799999999997972
15.61,16.0599999999983
8.78,8.780000000005042
16.61,16.609999999999605
11.42,11.420000000000352
13.3,10.358000000000823
0.26,0.2600000000312471
0.18,0.18000000025128185
19.1,18.59999999999718
4.98,4.9800000000032645
14.0,13.999999999999568
17.1,17.10000000002391
15.27,15.269999999920147
14.1,14.100000000001206
9.6,9.600000000010189
20.7,20.69999999999704
17.16,17.160000000121745
13.56,13.70999999999934
15.83,16.259999999998215
7.03,9.178333333334677
14.67,14.439999999999019
14.76,14.924285714284517
19.6,19.69999999999669
6.6,9.350000000001266
16.31,16.654999999998036
7.7,9.160000000001352
10.47,10.388571428572238
14.0,12.799999999999741
0.85,0.8500000000018536
16.3,16.30000000000189
7.0,6.230000000002647
11.99,11.990000000000057
19.51,19.50999999885565
1.3,1.3000000000071106
7.3,6.863636363638731
20.7,20.69999999999145
18.77,18.770000000008505
13.27,13.204999999999563
10.9,10.900000000000713
10.59,13.179999999999577
19.48,19.479999999997414
12.57,12.56999999991944
16.01,15.829999999998403
5.0,6.623333333335807
17.27,15.752999999998439
15.0,14.999999999998526
16.86,12.904999999999696
15.1,15.099999999998618
18.62,18.62000000012389
8.71,8.246666666668421
0.02,0.019999999960380082
15.26,16.75999999999799
16.17,16.170000000000318
1.2,8.900000000001464
11.9,11.899999999997592
2.65,2.649999999967239
15.8,15.800000000002441
18.5,17.65333333333093
9.2,9.20000000000525
13.58,11.883333333333484
10.7,12.586666666666503
17.96,18.963124999997017
18.03,17.71499999999757
14.0,14.0000000000152
14.58,14.535999999998975
17.8,18.128571428568815
17.42,16.265714285712495
10.2,10.200000001132036
14.2,14.72749999999889
10.46,10.45999999999993
9.88,10.075000000000948
10.2,11.475000000000328
20.5,19.82499999999664
0.0,5.823277799751218e-12
13.4,13.3999999999967
16.39,16.390000000002694
11.8,14.799999999998857
16.84,16.839999999996785
2.8,2.8000000000524548
13.29,13.289999999840429
18.0,18.249999999997332
18.69,18.68999999999335
8.8,8.800000000004317
10.79,12.519999999999865
7.18,7.180000000015524
0.77,0.7700000000049788
14.05,13.184999999999572
19.01,16.76833333333132
18.2,18.199999999997143
16.32,14.26333333333243
11.47,10.740000000000654
19.5,19.499999999995076
12.4,12.599999999999833
15.7,15.69999999999836
15.58,15.284696969695615
12.1,8.862500000001482
18.41,18.409999999997748
16.1,16.10000000000066
13.09,13.090000000003597
17.12,17.555714285711925
1.7,1.7000000000216051
1.97,3.9980952380988715
1.04,6.908571428573776
4.49,8.037500000001847
15.01,15.010000000002007
13.76,14.026666666665868
16.56,16.559999999997622
18.95,18.950000000005446
13.0,12.999999999981114
11.21,12.232499999999993
20.71,20.709999999996192
15.38,15.379999999926751
16.22,13.561428571427978
19.01,19.174374999996925
14.7,14.70000000000237
8.7,8.700000000014096
16.3,15.624545454543949
23.53,22.42124999999549
10.4,8.815789473685713
7.6,7.6000000000014865
5.72,5.719999999550331
10.4,10.065000000000952
11.24,10.533333333334078
10.3,10.299999999999894
17.19,17.499999999997666
12.5,12.50000000015948
16.2,15.724999999998449
2.69,2.6899999999950097
12.42,12.474999999999886
9.7,11.22000000000044
13.67,13.669999999999998
11.41,12.03500000000008
19.83,20.506666666663005
8.69,8.246250000001755
11.2,11.20000000005483
12.86,12.253333333333316
14.52,14.519999999928746
10.73,12.906666666666363
15.65,15.650000000022139
14.29,14.289999999995539
9.4,9.450000000001223
16.41,16.40999999999815
14.7,14.149999999999144
12.72,12.569999999999846
9.47,9.465000000001218
10.2,10.199999999986149
14.35,8.648571428573007
19.36,17.77999999999754
14.8,14.699999999998903
7.8,6.863636363638731
3.4,3.400000000003179
