y_train_real,y_train_pred
19.1,18.915586111111086
14.93,14.199570706515706
14.7,14.829296666666673
1.8,3.415270948180871
7.22,8.931440000000002
18.13,15.665760476190494
17.3,16.130985714285703
15.2,14.611191666666683
13.85,12.450906031746026
12.27,14.617925714285716
20.77,20.375106805982938
1.32,3.6557002380952395
14.94,16.66008500000001
14.42,13.605143205128213
2.51,2.4206826190476183
16.4,15.152345238095247
10.34,10.333088333333334
12.3,11.944649999999989
6.0,6.167195833333335
14.5,14.535917278554775
14.06,15.28983166666665
6.5,8.786174567099568
13.08,13.475182694666449
16.17,15.87173904761906
6.48,6.465840979167891
13.51,12.601434761904763
14.4,12.254654880952382
11.2,11.89231166666667
13.39,12.492583333333343
6.1,6.78988761904762
16.83,15.928466414141415
6.79,6.374035555555555
16.13,7.630507732243014
14.02,13.536009999999992
9.62,10.155061000000002
17.9,19.131205000000016
1.7,6.090798571428568
11.0,11.39114761904762
8.2,8.856201111111117
4.14,5.626441111111112
16.0,16.136673095238102
12.7,13.81792500000001
14.38,14.537822222222232
11.8,12.905735750360746
17.21,17.68282015873016
2.71,3.784093049728049
15.59,15.713416428571417
18.5,18.34147
11.72,12.0307704972805
15.8,16.73226666666666
18.9,19.38174382006883
9.04,8.583335974025974
12.13,11.676358333333328
19.27,17.74303472222222
0.484,2.790240531746031
11.7,11.31018714285715
1.0,4.596799999999998
10.88,12.673243347763346
11.74,12.909899692529695
10.89,12.187713650793652
12.61,12.428370238095228
19.67,19.51214766972149
14.0,11.713979112554114
13.7,13.947318571428587
14.16,12.889232222222217
6.64,7.16771809523809
14.38,13.445698654669783
15.15,15.176095952380964
16.92,16.981361446424362
20.15,19.175545499478286
16.38,15.931085000000001
15.04,15.746782380952377
21.48,19.680199949494945
5.58,6.544046666666665
11.9,12.442548333333336
17.38,18.270775000000004
16.18,15.498500714285717
10.82,8.274636388888888
8.11,8.913809479409485
17.16,16.990181428571436
12.3,12.100722619047618
17.1,17.352382452830174
7.54,7.683286666666663
14.69,14.156978333333347
14.25,12.34410857142857
8.76,8.703896666666665
13.22,11.576780222832722
0.34,5.3402644444444425
16.5,14.011859999999999
19.8,19.24627476190475
13.8,15.51933880448499
14.82,14.496266904761905
2.75,3.6511127214452217
17.8,17.713430952380953
21.06,19.2099025
12.23,12.684402142857147
11.2,11.714854761904764
17.1,17.567120476190457
8.1,7.477024659784665
19.27,19.3232374799063
5.2,7.340868333333337
14.6,14.441522619047628
6.43,10.333329523809516
7.14,6.820615548340554
4.7,12.08270109307359
1.87,4.077225316169892
7.02,9.537554642857147
12.4,11.739270238095237
18.77,18.81169166666667
4.42,7.768963333333328
9.59,9.28505075674326
12.0,12.309502380952386
8.7,10.438361518759017
18.85,17.018330714285707
20.7,20.363158333333335
5.81,5.958966904761905
11.66,14.005999024031523
3.5,6.331126666666666
11.87,11.914001904761903
17.4,16.791954761904766
16.0,15.89207857142857
8.4,9.674571103896106
14.9,15.203572505827513
15.7,15.869795000000016
12.77,13.171169318181823
21.01,20.098520952380944
12.4,12.2957075
9.73,8.252452023809525
15.0,18.182568099955603
