y_train_real,y_train_pred
19.1,19.099817193027707
14.93,14.148520138468484
14.7,14.699957676970614
1.8,3.461771033981078
7.22,8.430100603153836
18.13,18.101214367559106
17.3,17.299857721721885
15.2,15.199919153274932
13.85,12.27999834176812
12.27,14.254945883005314
20.77,20.391211462306856
1.32,1.685279759789333
14.94,14.939944673734981
14.42,14.41992291176904
2.51,2.395260901196123
16.4,16.399888908804698
10.34,10.340061345665765
12.3,12.299997810540143
6.0,6.000160941169234
14.5,14.499945103845377
14.06,14.059959475653253
6.5,8.833423223389616
13.08,13.599963280721589
16.17,16.204894088277488
6.48,6.427153805635808
13.51,13.509972547022567
14.4,13.984953054583016
11.2,11.200041820776592
13.39,13.389969603947613
6.1,6.3351562492845055
16.83,15.919901658276169
6.79,6.790127333257283
16.13,6.90871244299643
14.02,13.634962351072627
9.62,9.620094485292128
17.9,19.14981586495776
1.7,1.700273943036063
11.0,11.000032340358695
8.2,8.200123897538436
4.14,4.140214551555064
16.0,16.449887580734757
12.7,13.549964608791532
14.38,14.37998523493454
11.8,12.899981873700808
17.21,17.7498530509162
2.71,3.722725640939099
15.59,15.5899104235378
18.5,18.499875419190275
11.72,11.52501839562428
15.8,16.89987562810526
18.9,19.099817193027707
9.04,8.523431457423271
12.13,11.17502769211389
19.27,18.15317567115199
0.484,0.4842610831105735
11.7,11.700012169014801
1.0,4.950193036821965
10.88,12.722486588349115
11.74,12.974979881595896
10.89,12.264998740189105
12.61,12.609989576506486
19.67,19.51180624973136
14.0,11.775011755274557
13.7,13.6999606245817
14.16,14.15994340827776
6.64,6.830143101392055
14.38,13.362826722424751
15.15,15.149908876961337
16.92,16.91187530936847
20.15,19.17419021752366
16.38,16.539885190208857
15.04,15.889902455118136
21.48,19.684801654609355
5.58,5.580174402532975
11.9,11.900008435099698
17.38,18.739826755131308
16.18,15.289918391957467
10.82,8.36010246245176
8.11,8.98008599438445
17.16,17.1465357429602
12.3,12.300001602456222
17.1,17.099882245858073
7.54,7.250131945604525
14.69,14.689758403443346
14.25,12.489992763874353
8.76,8.759857365923551
13.22,11.501447593142966
